year,food_code,mod_code,method,method_description,nhanes,price_100gm
2017/2018,27510910,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.813848
2017/2018,27510950,NA,1,Links to FNDDS,Base,2.336273
2017/2018,27513010,NA,1,Links to FNDDS,Base,1.567199
2017/2018,27513040,NA,2,Links to altEC,Base,1.897441
2017/2018,27513041,NA,2,Links to altEC,Base,1.199634
2017/2018,27513050,NA,1,Links to FNDDS,Base,1.373383
2017/2018,27515010,NA,4,FNDDS recipe with replaced or modified SR codes,Base,1.436269
2017/2018,27515020,NA,1,Links to FNDDS,Base,1.199634
2017/2018,27515030,NA,4,FNDDS recipe with replaced or modified SR codes,Base,1.275411
2017/2018,27515040,NA,4,FNDDS recipe with replaced or modified SR codes,Base,1.184742
2017/2018,27515070,NA,4,FNDDS recipe with replaced or modified SR codes,Base,1.059209
2017/2018,27515080,NA,1,Links to FNDDS,Base,0.892418
2017/2018,27516010,NA,1,Links to FNDDS,Base,1.121336
2017/2018,27517000,NA,1,Links to FNDDS,Base,1.972522
2017/2018,27520150,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.851989
2017/2018,27520155,NA,2,Links to altEC,Base,1.96235
2017/2018,27520156,NA,4,FNDDS recipe with replaced or modified SR codes,Base,1.212305
2017/2018,27520170,NA,4,FNDDS recipe with replaced or modified SR codes,Base,1.112118
2017/2018,27520250,NA,2,Links to altEC,Base,0.985908
2017/2018,27520320,NA,1,Links to FNDDS,Base,1.992367
2017/2018,27520370,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.789859
2017/2018,27520390,NA,1,Links to FNDDS,Base,1.96235
2017/2018,27520410,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.717014
2017/2018,27520500,NA,1,Links to FNDDS,Base,1.186951
2017/2018,27520510,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.571924
2017/2018,27540110,NA,1,Links to FNDDS,Base,1.337897
2017/2018,27540139,NA,2,Links to altEC,Base,1.208974
2017/2018,27540145,NA,1,Links to FNDDS,Base,1.235314
2017/2018,27540146,NA,2,Links to altEC,Base,1.208974
2017/2018,27540147,NA,2,Links to altEC,Base,1.208974
2017/2018,27540152,NA,2,Links to altEC,Base,1.208974
2017/2018,27540153,NA,2,Links to altEC,Base,1.208974
2017/2018,27540175,NA,2,Links to altEC,Base,1.208974
2017/2018,27540176,NA,2,Links to altEC,Base,1.208974
2017/2018,27540195,NA,2,Links to altEC,Base,1.208974
2017/2018,27540196,NA,2,Links to altEC,Base,1.208974
2017/2018,27540205,NA,2,Links to altEC,Base,1.208974
2017/2018,27540210,NA,2,Links to altEC,Base,1.810945
2017/2018,27540285,NA,1,Links to FNDDS,Base,1.345414
2017/2018,27540290,NA,2,Links to altEC,Base,1.897441
2017/2018,27540291,NA,2,Links to altEC,Base,1.897441
2017/2018,27540295,NA,2,Links to altEC,Base,1.897441
2017/2018,27540296,NA,2,Links to altEC,Base,1.897441
2017/2018,27540300,NA,1,Links to FNDDS,Base,1.810945
2017/2018,27540310,NA,1,Links to FNDDS,Base,1.60521
2017/2018,27540350,NA,1,Links to FNDDS,Base,1.897441
2017/2018,27540361,NA,2,Links to altEC,Base,1.897441
2017/2018,27541000,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.738363
2017/2018,27541001,NA,2,Links to altEC,Base,1.778178
2017/2018,27545100,NA,2,Links to altEC,Base,2.164548
2017/2018,27545110,NA,2,Links to altEC,Base,2.164548
2017/2018,27550000,NA,1,Links to FNDDS,Base,0.814755
2017/2018,27550100,NA,2,Links to altEC,Base,0.814755
2017/2018,27550720,NA,1,Links to FNDDS,Base,2.131354
2017/2018,27550730,NA,2,Links to altEC,Base,2.131354
2017/2018,27550740,NA,2,Links to altEC,Base,2.131354
2017/2018,27550745,NA,2,Links to altEC,Base,2.131354
2017/2018,27560300,NA,1,Links to FNDDS,Base,0.740335
2017/2018,27560350,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.621346
2017/2018,27560500,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.664105
2017/2018,27560650,NA,1,Links to FNDDS,Base,0.985908
2017/2018,27560660,NA,1,Links to FNDDS,Base,1.081161
2017/2018,27560670,NA,1,Links to FNDDS,Base,1.064393
2017/2018,27560705,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.834209
2017/2018,27560710,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.632788
2017/2018,27560910,NA,1,Links to FNDDS,Base,1.488148
2017/2018,27564000,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.538337
2017/2018,27564001,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.575639
2017/2018,27564010,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.527737
2017/2018,27564020,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.532378
2017/2018,27564030,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.558385
2017/2018,27564060,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.538337
2017/2018,27564061,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.575639
2017/2018,27564062,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.608815
2017/2018,27564070,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.527737
2017/2018,27564080,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.532378
2017/2018,27564090,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.558385
2017/2018,27564120,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.566671
2017/2018,27564121,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.605936
2017/2018,27564130,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.555513
2017/2018,27564140,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.560398
2017/2018,27564150,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.587774
2017/2018,27564180,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.538337
2017/2018,27564181,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.575639
2017/2018,27564190,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.527737
2017/2018,27564200,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.532378
2017/2018,27564210,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.558385
2017/2018,27564220,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.52674
2017/2018,27564240,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.538337
2017/2018,27564241,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.575639
2017/2018,27564243,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.68983
2017/2018,27564250,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.527737
2017/2018,27564260,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.532378
2017/2018,27564300,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.538337
2017/2018,27564301,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.575639
2017/2018,27564310,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.527737
2017/2018,27564320,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.532378
2017/2018,27564360,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.538337
2017/2018,27564361,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.575639
2017/2018,27564370,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.527737
2017/2018,27564380,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.532378
2017/2018,27564430,NA,3,Original FNDDS recipe,Base,1.000939
2017/2018,27564440,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.500885
2017/2018,27564441,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.523805
2017/2018,27564442,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.523805
2017/2018,27564450,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.490565
2017/2018,27564460,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.493212
2017/2018,27564500,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.500885
2017/2018,27564501,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.523805
2017/2018,27564510,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.490565
2017/2018,27564520,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.493212
2017/2018,27642110,NA,1,Links to FNDDS,Base,0.631852
2017/2018,28110220,NA,1,Links to FNDDS,Base,0.661451
2017/2018,28110250,NA,2,Links to altEC,Base,1.442152
2017/2018,28110270,NA,1,Links to FNDDS,Base,1.442152
2017/2018,28110300,NA,2,Links to altEC,Base,0.559872
2017/2018,28110310,NA,1,Links to FNDDS,Base,0.634588
2017/2018,28110330,NA,1,Links to FNDDS,Base,0.773212
2017/2018,28110350,NA,1,Links to FNDDS,Base,0.486158
2017/2018,28110380,NA,1,Links to FNDDS,Base,0.784788
2017/2018,28110390,NA,1,Links to FNDDS,Base,0.877249
2017/2018,28110510,NA,1,Links to FNDDS,Base,0.76825
2017/2018,28110620,NA,2,Links to altEC,Base,1.442152
2017/2018,28110660,NA,1,Links to FNDDS,Base,0.789024
2017/2018,28140320,NA,2,Links to altEC,Base,0.836255
2017/2018,28140710,NA,1,Links to FNDDS,Base,0.560759
2017/2018,28140720,NA,1,Links to FNDDS,Base,0.868104
2017/2018,28140740,NA,1,Links to FNDDS,Base,0.955083
2017/2018,28140810,NA,1,Links to FNDDS,Base,0.722541
2017/2018,28141010,NA,1,Links to FNDDS,Base,0.72544
2017/2018,28141201,NA,1,Links to FNDDS,Base,0.934728
2017/2018,28141250,NA,1,Links to FNDDS,Base,1.131485
2017/2018,28141650,NA,2,Links to altEC,Base,1.02641
2017/2018,28143020,NA,1,Links to FNDDS,Base,1.113893
2017/2018,28143080,NA,1,Links to FNDDS,Base,0.905572
2017/2018,28143130,NA,1,Links to FNDDS,Base,0.773311
2017/2018,28143150,NA,1,Links to FNDDS,Base,1.038788
2017/2018,28143170,NA,1,Links to FNDDS,Base,0.743094
2017/2018,28145100,NA,1,Links to FNDDS,Base,1.007015
2017/2018,28145110,NA,1,Links to FNDDS,Base,1.076854
2017/2018,28145210,NA,1,Links to FNDDS,Base,0.734229
2017/2018,28150510,NA,1,Links to FNDDS,Base,1.171119
2017/2018,28153010,NA,2,Links to altEC,Base,1.08085
2017/2018,28154010,NA,1,Links to FNDDS,Base,1.025706
2017/2018,28160310,NA,1,Links to FNDDS,Base,0.7409
2017/2018,28310150,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.586962
2017/2018,28310160,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.464177
2017/2018,28310170,NA,2,Links to altEC,Base,0.255004
2017/2018,28310330,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.581336
2017/2018,28311010,NA,2,Links to altEC,Base,0.240373
2017/2018,28311020,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.44357
2017/2018,28311030,NA,1,Links to FNDDS,Base,0.394992
2017/2018,28315050,NA,1,Links to FNDDS,Base,0.338339
2017/2018,28315140,NA,2,Links to altEC,Base,0.313778
2017/2018,28315150,NA,1,Links to FNDDS,Base,0.409966
2017/2018,28315160,NA,1,Links to FNDDS,Base,0.363665
2017/2018,28317010,NA,1,Links to FNDDS,Base,0.661038
2017/2018,28320140,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.352409
2017/2018,28320300,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.56002
2017/2018,28340110,NA,2,Links to altEC,Base,0.151265
2017/2018,28340120,NA,2,Links to altEC,Base,0.152148
2017/2018,28340150,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.297125
2017/2018,28340180,NA,2,Links to altEC,Base,0.242034
2017/2018,28340210,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.292546
2017/2018,28340220,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.277047
2017/2018,28340310,NA,1,Links to FNDDS,Base,0.328179
2017/2018,28340550,NA,4,FNDDS recipe with replaced or modified SR codes,Base,1.077808
2017/2018,28340580,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.37518
2017/2018,28340590,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.294972
2017/2018,28340600,NA,1,Links to FNDDS,Base,0.341698
2017/2018,28340630,NA,1,Links to FNDDS,Base,0.373945
2017/2018,28340640,NA,1,Links to FNDDS,Base,0.327509
2017/2018,28340660,NA,2,Links to altEC,Base,0.356386
2017/2018,28340670,NA,2,Links to altEC,Base,0.390556
2017/2018,28340680,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.31777
2017/2018,28340690,NA,2,Links to altEC,Base,0.364259
2017/2018,28340700,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.415255
2017/2018,28340750,NA,2,Links to altEC,Base,0.617147
2017/2018,28340800,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.410212
2017/2018,28345110,NA,1,Links to FNDDS,Base,0.342756
2017/2018,28345160,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.303127
2017/2018,28350040,NA,2,Links to altEC,Base,0.311812
2017/2018,28350050,NA,1,Links to FNDDS,Base,1.272874
2017/2018,28350220,NA,1,Links to FNDDS,Base,0.330166
2017/2018,28351110,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.683748
2017/2018,28355110,NA,2,Links to altEC,Base,0.357519
2017/2018,28355210,NA,1,Links to FNDDS,Base,0.793848
2017/2018,28355250,NA,1,Links to FNDDS,Base,0.99028
2017/2018,28355260,NA,4,FNDDS recipe with replaced or modified SR codes,Base,1.483529
2017/2018,28355410,NA,1,Links to FNDDS,Base,0.495446
2017/2018,28355430,NA,2,Links to altEC,Base,0.495446
2017/2018,28355440,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.99118
2017/2018,28355450,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.607435
2017/2018,28355470,NA,2,Links to altEC,Base,0.357519
2017/2018,28355480,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.637078
2017/2018,28500000,NA,1,Links to FNDDS,Base,0.460749
2017/2018,28500040,NA,1,Links to FNDDS,Base,0.505809
2017/2018,28501010,NA,2,Links to altEC,Base,0.505809
2017/2018,28501110,NA,2,Links to altEC,Base,0.460749
2017/2018,28520000,NA,2,Links to altEC,Base,0.40242
2017/2018,28520010,NA,2,Links to altEC,Base,0.453762
2017/2018,28520100,NA,1,Links to FNDDS,Base,0.868327
2017/2018,28522000,NA,1,Links to FNDDS,Base,0.68831
2017/2018,31102000,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.416484
2017/2018,31103010,NA,2,Links to altEC,Base,0.45241
2017/2018,31105005,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.403279
2017/2018,31105010,NA,3,Original FNDDS recipe,Base,0.396952
2017/2018,31105020,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.395168
2017/2018,31105030,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.398344
2017/2018,31105040,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.427724
2017/2018,31105060,NA,3,Original FNDDS recipe,Base,0.428006
2017/2018,31105080,NA,3,Original FNDDS recipe,Base,0.409201
2017/2018,31105085,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.403279
2017/2018,31105090,NA,2,Links to altEC,Base,1.245531
2017/2018,31106000,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.403279
2017/2018,31106020,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.403279
2017/2018,31108010,NA,2,Links to altEC,Base,0.397392
2017/2018,31108100,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.403279
2017/2018,31108120,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.403279
2017/2018,31110010,NA,2,Links to altEC,Base,0.397392
2017/2018,31111000,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.403279
2017/2018,32101500,NA,4,FNDDS recipe with replaced or modified SR codes,Base,1.340132
2017/2018,32102000,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.452318
2017/2018,32103000,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.454147
2017/2018,32103050,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.458188
2017/2018,32105180,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.496981
2017/2018,32105220,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.534458
2017/2018,32105230,NA,4,FNDDS recipe with replaced or modified SR codes,Base,1.045816
2017/2018,32105240,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.780694
2017/2018,32129990,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.403279
2017/2018,32130000,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.395168
2017/2018,32130010,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.398344
2017/2018,32130020,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.427724
2017/2018,32130040,NA,3,Original FNDDS recipe,Base,0.428006
2017/2018,32130060,NA,3,Original FNDDS recipe,Base,0.409201
2017/2018,32130065,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.403279
2017/2018,32130070,NA,3,Original FNDDS recipe,Base,0.396952
2017/2018,32130080,NA,2,Links to altEC,Base,1.245531
2017/2018,32130100,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.490377
2017/2018,32130110,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.493163
2017/2018,32130120,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.51894
2017/2018,32130140,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.519187
2017/2018,32130160,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.507511
2017/2018,32130170,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.497709
2017/2018,32130200,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.568737
2017/2018,32130210,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.571522
2017/2018,32130220,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.597299
2017/2018,32130240,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.597546
2017/2018,32130265,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.575852
2017/2018,32130270,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.580826
2017/2018,32130290,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.596724
2017/2018,32130300,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.590146
2017/2018,32130320,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.61655
2017/2018,32130360,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.610664
2017/2018,32130400,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.41302
2017/2018,32130420,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.41302
2017/2018,32130430,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.45025
2017/2018,32130450,NA,4,FNDDS recipe with replaced or modified SR codes,Base,0.45025
